accuracy,loss,val_accuracy,val_loss
0.4261363744735718,1.2744066715240479,0.52304607629776,1.1124101877212524
0.4583333432674408,1.206020712852478,0.5290580987930298,1.0550928115844727
0.4675801992416382,1.1729240417480469,0.5270541310310364,1.00998055934906
0.48128342628479004,1.1479623317718506,0.5260521173477173,1.010030746459961
0.47549018263816833,1.146594762802124,0.5170340538024902,0.9911325573921204
0.4898618459701538,1.1334022283554077,0.5220440626144409,0.9846593737602234
0.4858511686325073,1.1249700784683228,0.5170340538024902,0.9990448951721191
0.4889705777168274,1.1179157495498657,0.5190380811691284,0.9916634559631348
